GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
RERE,1,5.0e-08,2313.28293156,False,Wald Ratio,-0.003131150402343435,0.0009302125986961955,-0.0049543670957879786,-0.001307933708898892,0.0007625042335956955,0.0,1.0,rs11121194,0.01804810590516535
AARSD1,1,5.0e-08,154.98258063999998,False,Wald Ratio,-0.011926267347368156,0.0035458790941815133,-0.018876190371963922,-0.00497634432277239,0.0007698419223982622,0.0,1.0,rs35773026,0.018195865409060492
RAPH1,2,5.0e-08,50.759384045000004,False,IVW,0.01456769600412748,0.00433432095506159,0.006072426932206764,0.023062965076048193,0.0007765801833021779,0.06789424068902822,0.7944278036598245,rs16839858,0.01832905728089345
THAP4,1,5.0e-08,128.459556,False,Wald Ratio,0.012670695498206182,0.003773251954768303,0.005275121666860308,0.020066269329552057,0.000784999245775575,0.0,1.0,rs7583172,0.01850148576993894
AC012146.7,2,5.0e-08,1805.063245765,False,IVW,0.002002401942766839,0.0005966244426709161,0.0008330180351318434,0.0031717858504018348,0.0007901613837133503,0.32893456769216106,0.5662871277005637,rs73976310,0.018596772736233752
SLC39A13,1,5.0e-08,45.56520004000001,False,Wald Ratio,-0.021509095920860467,0.0064134661408470454,-0.034079489556920674,-0.008938702284800258,0.0007972732967134188,0.0,1.0,rs9919526,0.01873761400026898
DYM,1,5.0e-08,636.5074868099999,False,Wald Ratio,-0.005329735929545272,0.0015910313671257676,-0.008448157409111777,-0.002211314449978767,0.0008085175506715725,0.0,1.0,rs549201,0.0189696168024568
CCL3L3,1,5.0e-08,709.44986025,False,Wald Ratio,-0.0025364840367119866,0.0007573493230662399,-0.004020888709921817,-0.0010520793635021564,0.0008105698080009827,0.0,1.0,rs7208788,0.0189696168024568
CCL4L1,1,5.0e-08,477.53612675999995,False,Wald Ratio,-0.0030198005388508125,0.0009016590921890429,-0.004787052359541337,-0.0012525487181602884,0.0008105698080009827,0.0,1.0,rs7208788,0.0189696168024568
XRRA1,3,5.0e-08,3937.6645558800005,False,IVW,0.001549536868586532,0.00046287266000994115,0.0006423064549670473,0.0024567672822060167,0.0008149910141723726,1.7876306077687893,0.40909196133041315,rs4483614,0.019046259762993168
RP11-552F3.4,1,5.0e-08,39.10876368999999,False,Wald Ratio,-0.009907200746360258,0.002962672082730398,-0.01571403802851184,-0.004100363464208678,0.0008257719536703956,0.0,1.0,rs7210574,0.019271105031161927
GCNT2,2,5.0e-08,2283.904851665,False,IVW,0.002380019996534864,0.0007120600786296079,0.0009843822424208325,0.0037756577506488954,0.0008304450525611351,0.02343042477477288,0.8783430738973176,rs1087924,0.019352980355337758
FLJ20373,1,5.0e-08,205.54670160999996,False,Wald Ratio,-0.009974529578687103,0.0029859649443890234,-0.01582702086968959,-0.004122038287684617,0.000836363872366519,0.0,1.0,rs7594775,0.01944611837126428
SH2B2,2,5.0e-08,68.35883742499999,False,IVW,0.012883689315298628,0.0038570083844396575,0.005323952881796899,0.020443425748800356,0.000836782296308014,0.24893863930200383,0.6178234075506472,rs803090,0.01944611837126428
C7orf61,2,5.0e-08,75.73404122500001,False,IVW,0.011923317226881648,0.003570547706617708,0.004925043721910941,0.018921590731852355,0.0008397394819419368,0.16097469000883563,0.6882607244109825,rs7787620,0.01948758551947936
TTN,2,5.0e-08,38.538831005,False,IVW,-0.016486364048029653,0.00493970401045617,-0.026168183908523747,-0.006804544187535559,0.0008452944603523083,0.6608293943232297,0.41626728853579,rs13034990,0.019589139125821414
AC006111.1,1,5.0e-08,44.55295504,False,Wald Ratio,-0.008780278862389952,0.002631125343736396,-0.013937284536113287,-0.003623273188666616,0.0008466321594793325,0.0,1.0,rs8055172,0.019592813317421433
GDPD1,1,1.0e-05 (relaxed),23.505043240000003,False,Wald Ratio,-0.030868516172773686,0.009257743511561362,-0.04901369345543395,-0.012723338890113418,0.0008550035903556186,0.0,1.0,rs74855211,0.019759025949024976
ZDHHC21,1,5.0e-08,575.51050404,False,Wald Ratio,-0.006080687737084348,0.0018262745822603672,-0.009660185918314667,-0.002501189555854028,0.0008698384441019336,0.0,1.0,rs10961673,0.0200739383155524
PLEKHA8,1,5.0e-08,125.19148321,False,Wald Ratio,-0.012915926671375495,0.0038823422337238493,-0.02052531744947424,-0.00530653589327675,0.0008783717868996455,0.0,1.0,rs10260418,0.02024275396827255
RP11-288I21.1,1,5.0e-08,195.64735875999997,False,Wald Ratio,-0.0041884402225450335,0.0012612844573337198,-0.006660557758919125,-0.0017163226861709427,0.0008976830025728688,0.0,1.0,rs10927840,0.020659142341760094
C1QL3,1,5.0e-08,1981.8434204099997,False,Wald Ratio,0.0031342248428581996,0.0009442314809049197,0.0012835311402845568,0.0049849185454318426,0.0009023066006503822,0.0,1.0,rs7909832,0.020729117644603938
SLC48A1,2,5.0e-08,818.17705481,False,IVW,0.0037273297429936186,0.0011230085257801048,0.0015262330324646131,0.0059284264535226245,0.000903218655193383,0.36848036111460003,0.5438337689150801,rs7488942,0.020729117644603938
RP11-666N19.1,2,5.0e-08,132.48370813000002,False,IVW,0.0034252808663990156,0.0010322785882389384,0.0014020148334506965,0.005448546899347335,0.0009060774058138321,0.03231953393138022,0.8573281556224179,rs2127958,0.020766044379313977
DNA2,2,5.0e-08,297.86933753999995,False,IVW,0.005834449610671682,0.0017591131209816011,0.0023865878935477435,0.00928231132779562,0.0009108752927653452,0.08661571324469618,0.7685244885615594,rs74797509,0.02084725050218867
ASAP3,1,5.0e-08,356.38643523999997,False,Wald Ratio,-0.007885734017297055,0.0023785217214509625,-0.01254763659134094,-0.0032238314432531685,0.0009151440211332407,0.0,1.0,rs7522616,0.02088415445181143
CELSR2,1,5.0e-08,722.88388225,False,Wald Ratio,0.005450298950445453,0.0016440400464178594,0.002227980459466449,0.008672617441424458,0.0009158208469755014,0.0,1.0,rs586254,0.02088415445181143
EVI2A,2,5.0e-08,1150.75766842,False,IVW,0.0030789736512608673,0.0009287857200424761,0.0012585536399776142,0.00489939366254412,0.0009162583410791125,0.3717291115702005,0.5420632595556376,rs17882020,0.02088415445181143
VILL,1,5.0e-08,318.28344024999996,False,Wald Ratio,-0.00804462032516264,0.0024272102963891246,-0.012801952506085325,-0.003287288144239956,0.0009185700726841439,0.0,1.0,rs7611147,0.020885717083653315
KDM1B,1,5.0e-08,634.69732624,False,Wald Ratio,-0.005314639725556089,0.001603564674515328,-0.008457626487606132,-0.002171652963506046,0.0009188408274043436,0.0,1.0,rs1011620,0.020885717083653315
CLNS1A,3,5.0e-08,667.8303432966667,False,IVW,-0.0034296145681211995,0.0010361881442184574,-0.005460543330789376,-0.001398685805453023,0.000933500876887372,0.32537397387634626,0.8498571631783931,rs3819211,0.021189959795574555
IRF3,1,5.0e-08,1083.04177216,False,Wald Ratio,0.00444953333928446,0.0013453017529978905,0.001812741903408595,0.007086324775160325,0.0009414575545048098,0.0,1.0,rs7259683,0.0213414170882018
CWF19L1,3,5.0e-08,1668.7930586700002,False,IVW,0.0021323468359683265,0.000644783055953922,0.0008685720462986396,0.0033961216256380134,0.0009427517164595223,0.8334765329282254,0.6591934303946216,rs7898075,0.021341638311568694
GNL3,2,5.0e-08,202.33349200000004,False,IVW,-0.007200778491777997,0.0021782686734768517,-0.011470185091792626,-0.0029313718917633683,0.0009472770940057718,0.02598153782035018,0.8719454140464897,rs2590838,0.021414906386394428
RNF187,3,5.0e-08,420.6956251133333,False,IVW,0.003885280101325365,0.0011757799680065665,0.0015807513640324947,0.006189808838618235,0.000951704603119996,0.3683641365735454,0.8317843484881895,rs12072922,0.021477928087312505
PAX8,3,5.0e-08,1747.795059496666,False,IVW,0.002135604107590504,0.0006463859855269968,0.0008686875759575901,0.0034025206392234177,0.0009534486505136108,0.6942844550170434,0.7067048082454264,rs4849179,0.021477928087312505
AC091729.9,1,5.0e-08,3223.2189475600003,False,Wald Ratio,-0.001272503749602953,0.00038516724232948445,-0.0020274315445687426,-0.0005175759546371634,0.0009539426413358587,0.0,1.0,rs13224393,0.021477928087312505
ZNF100,3,5.0e-08,606.8940844100001,False,IVW,0.0023819328816565414,0.0007211808729701487,0.00096841837063505,0.003795447392678033,0.0009571673268973235,1.0456012877321126,0.5928578370616346,rs35229762,0.021521369829128455
ZCCHC24,2,5.0e-08,183.54033266,False,IVW,-0.009248998515099227,0.002800868581778849,-0.01473870093538577,-0.0037592960948126834,0.0009593327210639657,0.3227737697288558,0.5699454598645318,rs3997798,0.021540908774593047
ENPP4,2,5.0e-08,1769.8088725850002,False,IVW,-0.0025045010425923135,0.0007587107899683199,-0.003991574190930221,-0.0010174278942544064,0.0009634236482685132,0.9276594289425644,0.3354718604486041,rs1048082,0.021603572658069656
SKI,1,5.0e-08,81.54270600999999,False,Wald Ratio,-0.014821085920818431,0.004490548965267579,-0.023622561892742887,-0.006019609948893976,0.000965104877746148,0.0,1.0,rs263535,0.021612105995458215
MAP3K14-AS1,1,5.0e-08,33.29174601,False,Wald Ratio,-0.020144745466964722,0.006105726976585185,-0.03211197034107169,-0.00817752059285776,0.0009691945483720765,0.0,1.0,rs4247364,0.021674477275572576
CASP16,1,5.0e-08,173.19349608999994,False,Wald Ratio,0.008818470948006503,0.002675292181198859,0.0035748982728567398,0.014062043623156266,0.0009797968186939787,0.0,1.0,rs2238379,0.021882128950832188
TAPBP,1,5.0e-08,326.81046841,False,Wald Ratio,-0.005263565636308132,0.001598427813197601,-0.00839648415017543,-0.002130647122440834,0.000991370811643355,0.0,1.0,rs3106190,0.022082254210431283
MYRIP,1,5.0e-08,76.77614884,False,Wald Ratio,-0.01589249979479226,0.004826217328987081,-0.025351885759606937,-0.006433113829977582,0.0009914156018886455,0.0,1.0,rs6787516,0.022082254210431283
VPS9D1,2,5.0e-08,1137.953106125,False,IVW,0.003045773916765693,0.0009253629009659477,0.0012320626308724358,0.004859485202658951,0.0009967685344345334,0.4528294756740876,0.5009943351805812,rs11649155,0.022171761670902554
PPFIA3,1,5.0e-08,31.070590809999995,False,Wald Ratio,0.02517020603787727,0.007656486758118688,0.010163491991964643,0.0401769200837899,0.0010110436242252163,0.0,1.0,rs76266387,0.022459225748831812
H3F3A,2,5.0e-08,725.7915910600001,False,IVW,0.0020509970078789273,0.0006240471487842765,0.0008278645962617453,0.0032741294194961095,0.0010140265702627271,0.537475255664302,0.46348094987835997,rs12060155,0.022472520482057935
FBXW2,1,5.0e-08,179.79591743999998,False,Wald Ratio,0.010719558925822582,0.0032616777586263585,0.00432667051891492,0.017112447332730246,0.0010143470366841267,0.0,1.0,rs34025993,0.022472520482057935
DLK2,1,5.0e-08,847.36299025,False,Wald Ratio,0.0049465036096877435,0.0015056321863903442,0.001995464524362669,0.007897542695012819,0.0010186178581643723,0.0,1.0,rs1214749,0.022507120121355334
ABCC10,1,5.0e-08,107.46639556,False,Wald Ratio,-0.0137309201645929,0.0041794602773720275,-0.021922662308242073,-0.005539178020943726,0.0010186178581643723,0.0,1.0,rs1214749,0.022507120121355334
TMEM199,1,5.0e-08,120.38917284000001,False,Wald Ratio,0.012872811531641316,0.003920304135192636,0.005189015426663749,0.02055660763661888,0.001024809203867827,0.0,1.0,rs7212510,0.022613850905003733
BCAS2,1,1.0e-05 (relaxed),28.55512969,False,Wald Ratio,0.02481955583966623,0.007561845984795505,0.00999833770946704,0.039640773969865414,0.001029973838694076,0.0,1.0,rs170307,0.02269029744691435
RALB,2,5.0e-08,2011.7058727999997,False,IVW,0.002343882391326515,0.0007141788173212619,0.0009440919093768416,0.0037436728732761883,0.0010310047287205304,0.15310755447300084,0.6955831820977099,rs4849847,0.02269029744691435
RP11-295M18.2,2,5.0e-08,331.3494573700001,False,IVW,0.00214050547573534,0.0006523810482156093,0.0008618386212327458,0.003419172330237934,0.0010341542994229957,0.08063083310575118,0.7764443387703164,rs1389750,0.02272950772382605
ACTN4,1,5.0e-08,313.86728569,False,Wald Ratio,-0.00842266848075848,0.002568622948169134,-0.013457169459169981,-0.0033881675023469766,0.0010415352961101743,0.0,1.0,rs34105297,0.02283858165879486
BOK,2,5.0e-08,613.3727906050001,False,IVW,-0.004278564656234432,0.0013048500754192294,-0.006836070804056122,-0.0017210585084127422,0.0010418659663797847,0.0464957044790999,0.8292772401176055,rs6754085,0.02283858165879486
CCND1,1,5.0e-08,411.40820224000004,False,Wald Ratio,0.006595789667279505,0.002012229034448498,0.00265182075976045,0.010539758574798561,0.001046000937988012,0.0,1.0,rs1960217,0.02289901394678367
RP11-186B7.4,1,5.0e-08,29.926370250000005,False,Wald Ratio,0.018589366200323972,0.005671992029935933,0.007472261821649544,0.0297064705789984,0.0010476917381745388,0.0,1.0,rs62059839,0.02290100542080886
RP11-213G21.1,1,5.0e-08,338.45696784000006,False,Wald Ratio,0.003308621061263931,0.0010096232477244936,0.0013297594957239235,0.005287482626803938,0.0010488484066704107,0.0,1.0,rs7671593,0.02290100542080886
PRADC1,1,5.0e-08,613.92450625,False,Wald Ratio,-0.004938378365254904,0.001507642495636021,-0.007893357656701506,-0.0019833990738083026,0.0010545149538307985,0.0,1.0,rs10207625,0.02299451505623694
TPRN,1,5.0e-08,97.77056641,False,Wald Ratio,-0.017005129983034564,0.005194420007019913,-0.027186193196793593,-0.006824066769275534,0.001061378746668451,0.0,1.0,rs28544087,0.02311385223413235
FMNL1,1,5.0e-08,63.712324,False,Wald Ratio,-0.01796824717796358,0.005492452214910691,-0.028733453519188535,-0.007203040836738627,0.0010699996084988506,0.0,1.0,rs7225083,0.023271090961802226
EAF2,2,5.0e-08,666.4379539700002,False,IVW,0.003979687465053112,0.0012166714127341337,0.0015950114960942103,0.006364363434012014,0.0010718184196496505,0.9380372872082857,0.3327831128252303,rs6808500,0.023280176288756334
IGFBP3,3,5.0e-08,414.17749500666673,False,IVW,0.004070671321671804,0.001245150651429334,0.0016301760448703094,0.006511166598473299,0.0010784444275606653,1.487032959909984,0.4754391004535087,rs1525828,0.023393515154501325
TRBV6-7,2,5.0e-08,488.017668365,False,IVW,-0.002063918617182739,0.0006314045938245462,-0.0033014716210788496,-0.0008263656132866284,0.0010801472176600324,0.0027375084865921195,0.958272757355575,rs361489,0.023399903740077055
HLA-DPB1,3,5.0e-08,317.01097418,False,IVW,0.0033841158576560734,0.0010362275088454764,0.0013531099403189398,0.005415121774993207,0.001091538041524176,0.6645641343362383,0.7172849717767638,rs9277935,0.023615880335892847
RNASEH2A,1,5.0e-08,285.10322500000007,False,Wald Ratio,-0.007531378699786537,0.0023079833174692783,-0.012055026002026323,-0.003007731397546751,0.001101672152402866,0.0,1.0,rs897804,0.02377322660302081
PRDX2,1,5.0e-08,607.8690250000001,False,Wald Ratio,-0.005194815286582866,0.0015919458437413945,-0.008315029140316,-0.002074601432849733,0.001101672152402866,0.0,1.0,rs897804,0.02377322660302081
BAHCC1,1,5.0e-08,255.82083136000003,False,Wald Ratio,0.007448188346786385,0.002286097276573634,0.0029674376847020623,0.011928939008870708,0.0011218597971089928,0.0,1.0,rs8073897,0.02417746094521793
USP8,3,5.0e-08,356.7001194866666,False,IVW,-0.00299643505331535,0.0009200248695985543,-0.004799683797728516,-0.0011931863089021835,0.001126334949189678,0.3763010849348527,0.8284899749190988,rs11633608,0.024242463103284567
ITFG3,1,5.0e-08,979.52724676,False,Wald Ratio,0.004616707822961674,0.0014186336850462813,0.0018361858002709625,0.007397229845652385,0.0011365856709353306,0.0,1.0,rs113345834,0.02443144567692297
ZMAT2,3,5.0e-08,372.2223852966666,False,IVW,0.004286149317019608,0.0013174830784701008,0.0017038824832182106,0.0068684161508210054,0.0011407859662473374,0.22105982121133982,0.8953595490425637,rs2302104,0.0244900511823847
SKAP1,3,5.0e-08,569.9362220966667,False,IVW,0.003460724550680145,0.0010651939078359437,0.0013729444913216952,0.005548504610038594,0.0011584605631553835,1.3153825400936108,0.5180459831789463,rs7224686,0.024826447704481173
HCN3,2,5.0e-08,62.237861640000006,False,IVW,0.008144654610634716,0.0025070707195234887,0.0032307960003686784,0.013058513220900753,0.0011594441152309454,0.10436354280759619,0.7466547499240564,rs2297480,0.024826447704481173
ATP5D,1,5.0e-08,765.4794892900001,False,Wald Ratio,0.004518772409099381,0.0013915524920473043,0.0017913295246866647,0.007246215293512097,0.0011651022118410737,0.0,1.0,rs12983363,0.024915493374454672
GRIK1,2,5.0e-08,216.64555872499994,False,IVW,-0.007327886065439702,0.0022578326191027434,-0.011753237998881078,-0.0029025341319983246,0.0011722809661760536,0.3838444303404551,0.5355529097848155,rs2832339,0.025036787318742038
EIF1B,1,5.0e-08,53.711309440000015,False,Wald Ratio,0.01291587166537778,0.0039800421341966655,0.005114989082352315,0.020716754248403243,0.00117384841707735,0.0,1.0,rs56841336,0.02503808125565757
RP5-1115A15.1,1,5.0e-08,98.97862144000001,False,Wald Ratio,0.005883782042931397,0.0018139964706753893,0.002328348960407634,0.00943921512545516,0.0011805150766095451,0.0,1.0,rs159963,0.025147389595337178
RP11-225H22.4,1,5.0e-08,49.225659209999996,False,Wald Ratio,-0.007625936654182608,0.00235155189510509,-0.012234978368588584,-0.0030168949397766315,0.00118304013288828,0.0,1.0,rs2986022,0.025147389595337178
RER1,1,5.0e-08,110.02751236,False,Wald Ratio,0.013989603018981866,0.004314018730016179,0.005534126308150157,0.022445079729813577,0.0011835134005508952,0.0,1.0,rs3820010,0.025147389595337178
HLA-DRB1,3,5.0e-08,843.0404004700002,False,IVW,-0.001389493471494114,0.0004287215972325818,-0.0022297878020699742,-0.0005491991409182537,0.0011910458119044343,1.5241492699764443,0.46669719562592804,rs9272492,0.02527511776577788
TRNP1,1,5.0e-08,99.21554448999998,False,Wald Ratio,0.013975876159813683,0.004314444817020758,0.005519564318452998,0.02243218800117437,0.0011981421133653303,0.0,1.0,rs71514284,0.02539327723938562
RP11-1029J19.4,1,5.0e-08,187.20533329000003,False,Wald Ratio,0.004004346153962472,0.0012370844509847294,0.0015796606300324022,0.0064290316778925416,0.00120826336893054,0.0,1.0,rs8017129,0.02557516450719726
ACTR1B,3,5.0e-08,750.1838054466667,False,IVW,0.0032991464910567085,0.0010194971972779957,0.001300931984391837,0.00529736099772158,0.0012119507603476354,0.561232407424247,0.7553181681674039,rs11692435,0.025620577396865532
ERBB3,1,5.0e-08,424.936996,False,Wald Ratio,-0.0070916218441480815,0.0021952829380488858,-0.011394376402723897,-0.002788867285572266,0.0012362111008112908,0.0,1.0,rs11171739,0.026100233355883618
RP11-464D20.6,1,5.0e-08,431.30151684000003,False,Wald Ratio,0.0025149072849888795,0.0007786458305631673,0.0009887614570850717,0.0040410531128926876,0.0012385626566102648,0.0,1.0,rs2443115,0.02611669683024893
TUBGCP4,4,5.0e-08,399.4020430775001,False,IVW,-0.0035859301958469513,0.0011106435244055434,-0.0057627915036818165,-0.001409068888012086,0.0012435605294887075,2.4142000148419287,0.4909967684187422,rs35160541,0.02617036469462832
LASP1,1,5.0e-08,110.65356863999999,False,Wald Ratio,0.013495704076076519,0.0041804711477580895,0.005301980626470663,0.021689427525682377,0.0012453985573981363,0.0,1.0,rs1005654,0.02617036469462832
